id,name,description,price,tags,imageUrl
B015HS7MT6,"1810mAh 616-0804, 616-0805, 616-0806, 616-0809 Battery Replacement for Apple iPhone 6 A1549, A1586, A1589 with Installation Tool Kit","1810mAh 616-0804, 616-0805, 616-0806, 616-0809 Battery Replacement for Apple iPhone 6 A1549, A1586, A1589. Installation Tool Kit Included. Compatible with the following Apple iPhone 6 models: Apple iPhone 6 A1549 (GSM and CDMA), Apple iPhone 6 A1586, Apple iPhone 6 A1589, MG3D2CL/A, MG3L2CL/A, MG3G2CL/A, MG3A2CL/A, MG3H2CL/A, MG3E2CL/A, MG3C2CL/A, MG3K2CL/A, MG3F2CL/A, MG492LL/A, MG4J2LL/A, MG4E2LL/A, MG472LL/A, MG4F2LL/A, MG4A2LL/A, MG482LL/A, MG4H2LL/A, MG4C2LL/A, MG4Q2LL/A, MG4V2LL/A, MG4N2LL/A, MG4W2LL/A, MG4R2LL/A, MG4P2LL/A, MG4X2LL/A, MG4U2LL/A, MG502LL/A, MG562LL/A, MG5D2LL/A, MG592LL/A, MG542LL/A, MG5A2LL/A, MG572LL/A, MG552LL/A, MG5X2LL/A, MG5C2LL/A, MG582LL/A, MG5Y2LL/A, MG5W2LL/A, MG652LL/A, MG622LL/A, MG632LL/A, MG602LL/A, MG642LL/A, MG612LL/A, MG6C2LL/A, MG6J2LL/A, MG6F2LL/A, MG692LL/A, MG6G2LL/A, MG6D2LL/A, MG6A2LL/A, MG6H2LL/A, MG6E2LL/A.",83.12,"1810mah,a1549,a1586,a1589,apple,battery,cdma,compatible,gsm,installation,iphone,iphone6,kit,mg3a2cl,mg3c2cl,mg3e2cl,mg3f2cl,mg3g2cl,mg3h2cl,mg3k2cl,mg3l2cl,mg472ll,mg482ll,mg492ll,mg4a2ll,mg4c2ll,mg4e2ll,mg4f2ll,mg4h2ll,mg4j2ll,mg4n2ll,mg4p2ll,mg4q2ll,mg4r2ll,mg4u2ll,mg4v2ll,mg4w2ll,mg4x2ll,mg502ll,mg542ll,mg552ll,mg562ll,mg572ll,mg582ll,mg592ll,mg5a2ll,mg5c2ll,mg5d2ll,mg5w2ll,mg5x2ll,mg602ll,mg612ll,mg622ll,mg632ll,mg642ll,mg652ll,mg692ll,mg6a2ll,mg6c2ll,mg6d2ll,mg6e2ll,mg6f2ll,mg6g2ll,mg6h2ll,mg6j2ll,model,replacement,tool",https://images-na.ssl-images-amazon.com/images/I/41c8HXZfcaL.jpg
B00YIZ7A3S,UNIWENT Mini Portable Selfie Flash Light 16 LEDS Flash Fill Light Match With Selfie Stick Monopod Tripod (Black),"Diza100 Mini Portable Selfie Flash Light 16 LEDS Flash Fill Light Match With Selfie Stick Monopod Tripod For iPhone 5/5S/6/6Plus iPad iPad Air Samsung Note (Black)   Features: 1.Available to take clear and high quality pictures easily with your cell phone at anytime and anywhere. 2.Beauty of simple, tiny, ultra-thin and cool design , it can be easily carried in pocket or bag. 3.Provide three powerful lighting model to meet the needs of the different scenarios.  4.Compatible for all ios system and android system.  Package:1 x Mini fill light ,1 x USB Charging cable",96.54,"5s,6plus,air,android,anywhere2,available,bag,bag3,beauty,black,cable,cell,clear,compatible,cool,design,different,diza100,feature,features1,fill,flash,high,ipad,iphone,iphone5,light,light1,light16,lighting,match,mini,model,monopod,need,note,package,package1,phone,picture,pocket,portable,powerful,quality,samsung,scenario,scenarios4,selfie,simple,system,thin,tiny,tripod,ultra,uniwent,usb",https://images-na.ssl-images-amazon.com/images/I/41eKGJ9ab%2BL.jpg
B00JNB2ALO,SPRINT WIRELESS SPRINT MIFI 2200 LEATHER CASE WITH BELT CLIP + CAR CHARGER + WALL CHARGER,LEATHER CASE FOR SPRINT MIFI 2200.DESCRIPTION: A BLACK LEATHER CASE WITH BELT CLIP AND BELT LOOP. MAGNETIC CLOSER  .EASY SLIDE UP FROM BOTTOM CUT ACCESS TO ANSWER YOUR PHONE. + CAR AND A WALL CHARGER,86.76,"access,belt,black,car,case,charger,clip,description,easy,leather,loop,magnetic,mifi,mifi2200,phone,slide,sprint,wall,wireless",https://images-na.ssl-images-amazon.com/images/I/41BgNDt4ItL.jpg
B009RBPMGK,Fits Samsung T359 Smiley Hard Plastic Snap on Cover Transparent Clear T-Mobile,,15.95,"clear,cover,hard,mobile,plastic,samsung,smiley,snap,t359,transparent",https://images-na.ssl-images-amazon.com/images/I/21WZFAFJM9L.jpg
B00KWNVPAE,"LG Optimus L90 Case, MPERO IMPACT X Series Dual Layered Tough Durable Shock Absorbing Silicone Polycarbonate Hybrid Kickstand Case for Optimus L90 [Perfect Fit &amp; Precise Port Cut Outs] - Glow in the Dark Green",Cell Phone Accessories,63.56,"accessory,amp,case,cell,cut,dark,dual,durable,fit,green,hybrid,impact,kickstand,l90,layered,mpero,optimus,out,perfect,phone,polycarbonate,port,precise,series,shock,silicone,tough",https://images-na.ssl-images-amazon.com/images/I/51X8%2BbETmkL.jpg
B00W0Q21TU,Ip457b Cute Sliver Crystal Heart Love Cell Phone Charm Dust Proof Plug Cover,"100% Brand new, Fashionable and attractive design for your cell phone Sliver Crystal Heart Love Design Cell Phone Plug Measurement: 3.3 cm (H) x 2.3 cm (W) x 0.2 cm (D) for the charm Luxury, High Quality, Stylish and Durable, give your cell phone lovely Protect your iPhone&apos;s docking port from dust and lint Fits for all devices with standard 3.5mm earphone jack As picture show Accessory ONLY, Device not included",73.23,"5mm,accessory,apos,attractive,brand,cell,charm,cover100,crystal,design,device,docking,durable,dust,earphone,fashionable,heart,high,iphone,jack,lint,love,lovely,luxury,measurement,measurement3,new,phone,picture,plug,port,proof,quality,sliver,standard,standard3,stylish,x0,x2",https://images-na.ssl-images-amazon.com/images/I/51hEiYRJU-L.jpg
B00QW1W3QA,[3-Pack] Supershieldz- Anti-Glare &amp; Anti-Fingerprint (Matte) Screen Protector for RCA Pro 10 Edition Tablet (RCT6203W46) + Lifetime Replacements Warranty [3-PACK] - Retail Packaging,"Our screen protectors are made from Optical Grade Crystal Film which are custom cut to ensure a perfect fit every time. Constructed in five layers; a scratch resistant surface polymer, a hardened protective mask to prevent deep cuts damaging your device and finally a patented silicone gel that creates a vacuum to securely 'cling' to the device screen. Our screen protectors use no adhesive and there is no spraying anything to the protector or the device.",53.27,"adhesive,amp,anti,crystal,custom,cut,deep,device,edition,film,fingerprint,fit,gel,glare,grade,layer,lifetime,mask,matte,optical,pack,packaging,patented,perfect,polymer,pro,pro10,protective,protector,rct6203w46,replacement,resistant,retail,scratch,screen,silicone,supershieldz,surface,tablet,time,vacuum,warranty,warranty3",https://images-na.ssl-images-amazon.com/images/I/41qlDqbNatL.jpg
B00IT9J014,"Empire Mpero Snapz Series Rubberized Case for LG G FLEX LS995, D950, D959 - Retail Packaging - Mint Green","The MPERO SNAPZ Series Case for LG G FLEX LS995 D950 D959 is a two-piece easy install snap on case made from the highest quality polycarbonate materials to ensure durable lasting protection. Our case is coated with a rubberized finish for extra grip and a smooth touch. Rest assured, all functions of your device will be fully accessible due to a precisely engineered fit and button/port cutouts allowing full access. Looking for something lightweight, minimal bulk and durable protection? Look no further than the MPERO SNAPZ for LG G FLEX LS995 D950 D959.",71.21,"access,accessible,bulk,button,case,cutout,d950,d959,device,durable,easy,empire,extra,finish,fit,flex,function,grip,high,install,lasting,lightweight,ls995,material,minimal,mint,mpero,packaging,piece,polycarbonate,port,protection,quality,rest,retail,series,smooth,snap,snapz,touch",https://images-na.ssl-images-amazon.com/images/I/61H8LcMuhRL.jpg
B00PM4QLHU,"iPhone 4S Case,XYX [Drop Protection][Slim Fit] iPhone 4 Case [Shakespeare] Premium TPU Snap-On Shock Protection Case for iPhone 4 4S",100% Brand new.,26.99,"4s,brand,case,drop,iphone,iphone4,new,premium,protection,shakespeare,shock,slim,tpu,xyx",https://images-na.ssl-images-amazon.com/images/I/5139bGNsGML.jpg
B00XDYBR4S,"iWatch Band, TabPow HOCO Stainless Steel Strap Classic Adapter Buckle Watch Bands for Apple Watch 38mm",,45.72,"38mm,adapter,apple,band,buckle,classic,hoco,stainless,steel,strap,tabpow,watch",https://images-na.ssl-images-amazon.com/images/I/51xE0NcvXGL.jpg
B00PGCEY40,Mobiflare Slim Guard Armor Design Case for [Droid MAXX HD 1080/1080M] - Vintage Library Card,"Exclusive design, classic phone case",17.2,"1080m,armor,card,case,classic,design,droid,exclusive,guard,hd1080,library,maxx,mobiflare,phone,slim,vintage",https://images-na.ssl-images-amazon.com/images/I/41ryCrYmrTL.jpg
B00MAPOS92,HEX Icon Wallet for iPhone 6 - Black Woven,"The Icon Wallet for iPhone 6 incorporates a slim, modern profile as well as several design directives to establish itself as the gold standard for iPhone wallet cases. The custom molded phone bed is reinforced for strength and includes a camera hole for your photographic pleasure. The case is then wrapped with black premium genuine leather in an embossed woven pattern and tan genuine leather accents for a solid look and feel. But the apex of this design is in the cover. When closed, the cover is held in place by an elastic closure, providing protection for both your phone and your valuables. When open, the Icon boasts three card slots for ID or credit cards as well as an additional cash pocket tucked behind the card slots. Recommended for one card per slot.",12.97,"additional,apex,bed,black,camera,card,case,cash,closure,cover,credit,custom,design,directive,elastic,embossed,genuine,gold,hex,hole,icon,iphone,iphone6,leather,look,modern,open,pattern,phone,photographic,place,pleasure,pocket,premium,profile,protection,slim,slot,solid,standard,strength,tan,valuable,wallet,woven",https://images-na.ssl-images-amazon.com/images/I/41A3ZNy3axL.jpg
B004VBAFMC,EMPIRE Black with Pink Butterfly Flowers Design Hard Case Cover for Verizon Motorola Droid 2 / Global A956,"This Motorola Droid 2 Global A956 Black with Pink Butterfly Flowers case cover provides excellent protection from dust, scratches, and unwanted blemishes. The Motorola Droid 2 Global A956 Black with Pink Butterfly Flowers case cover also allows for full functionality of your phone with openings for all buttons, ports, jacks, and speakers. Provide your phone with excellent protection and give it a fashionable and attractive look at the same time with this Motorola Droid 2 Global A956 Black with Pink Butterfly Flowers case cover. Safe case removal tool included.",91.28,"a956,attractive,black,blemish,butterfly,button,case,cover,droid2,dust,empire,excellent,fashionable,flower,functionality,global,hard,jack,look,motorola,opening,phone,pink,port,protection,removal,safe,scratch,speaker,time,tool,unwanted,verizon",https://images-na.ssl-images-amazon.com/images/I/314t8KRH5tL.jpg
B00XP0C5KK,"Betty Boop, Personalized Protective Back Cover Case For Samsung Galaxy S5 i9600 TPU","Slim, light weight design that protects your valuable product from scratches and damage. The cover case is hard and transparent. Each precious crystal is attached to the case carefully by our professional artists with fashion taste in mind. It made of high quality material, against unwanted bumps, accidental drops, scratches,and stains.It provides excellent protection for your phone from scratches, bumps and dust. It is easy to attach and remove without any tools.",91.58,"accidental,artist,betty,boop,bump,case,cover,crystal,design,dust,easy,excellent,fashion,galaxy,hard,high,i9600,light,material,mind,phone,precious,product,professional,protection,protective,quality,s5,samsung,scratch,slim,stain,taste,tool,transparent,unwanted,valuable,weight",https://images-na.ssl-images-amazon.com/images/I/31L%2B55DAQNL.jpg
B00EDP2CKY,VanD Style Flashing Case for the iPhone 5/5S - Retail Packaging - White,"Shine your light. Stylish and unique, the VanD Clear Flashing Case for iPhone 5C lights up when you receive incoming Phone calls, SMS and MMS text messages. Turn on this function by going to Settings General Accessibility and turning on LED Flash for Alerts. Patented technology uses the LED Flash from your iPhone 5C to light the entire case. LED notifications use up less than 1% of your battery life for an entire day""s worth of use. (Based on 100 incoming calls and 5 seconds to answer each call) The LED Flash Cover allows you to use your flash while taking photos. High Quality Polycarbonate Case protects your iPhone 5C from drops and scratches. Light up your music with free apps such as RoboStrobe and FlashMaster from the Apple App Store.",47.25,"5c,5s,accessibility,alert,app,apple,based100,battery,call,calls5,case,clear,cover,day,drop,entire,flash,flashing,flashmaster,free,function,general,high,incoming,iphone,iphone5,life,light,message,mms,music,notification,packaging,patented,phone,photo,polycarbonate,quality,retail,robostrobe,second,setting,sms,store,style,stylish,technology,text,than1,use,vand,white,worth",https://images-na.ssl-images-amazon.com/images/I/31swYQ8T43L.jpg
B004WKIDAI,Seidio CSK3MTATR-BK DILEX Case for use with Motorola Atrix 4G - Black,"The DILEX case is the perfect companion for an energetic lifestyle. It adds minimal thickness to your Motorola Atrix 4G, while leaving ports, controls, and camera lenses accessible. This dual-layer case includes an interior silicone sleeve with grooves for better grip and the arachnid design of the skeleton extends out to protect vulnerable parts of your Motorola Atrix 4G such as the corners and sides.",30.28,"4g,arachnid,atrix,black,camera,case,companion,control,corner,csk3mtatr,design,dilex,dual,energetic,grip,groove,interior,layer,lense,lifestyle,minimal,motorola,part,perfect,port,seidio,side,silicone,skeleton,sleeve,thickness,use,vulnerable,well",https://images-na.ssl-images-amazon.com/images/I/41cW5b8avwL.jpg
B01F6YGGKC,"Grand G530 Tempered Glass Screen Protector ,Kmall 0.26mm 2.5D HD Clear Oleophobic Coating Screen Film Cover For Samsung Galaxy Grand Prime LTE G530 Hardness Anti Scratch Fingerprint &amp; water resistant","Color: Clear   Our product ships from USA,3 to 6 business days to receive  Compatible model : Samsung Galaxy Grand Prime LTE G530 Not Fit For Other Models  Package Include:  1 X Tempered glass screen protector",74.67,"26mm,5d,amp,anti,business,clear,coating,color,compatible,cover,day,film,fingerprint,fit,g530,galaxy,glass,grand,hardness,include1,kmall,kmall0,lte,model,oleophobic,package,prime,product,protector,resistant,samsung,scratch,screen,ship,usa,usa3,water",https://images-na.ssl-images-amazon.com/images/I/51aqKZyi1sL.jpg
B0144BPP1O,YouVogue 2-in-1 Bling PC Hard Back Case with Bumper Frame for Samsung Galaxy S5 - 7,,37.78,"bling,bumper,case,frame,galaxy,s5,samsung,youvogue,youvogue2",https://images-na.ssl-images-amazon.com/images/I/51MUkz8kl5L.jpg
B01CA5VQ82,FLYEE Samsung Galaxy S7 Case Wallet Leaf Magnetic Snap Ultra Slim Lightweight PU Flip Cover with Wrist Strap for 5.1 Inch S7 Black,"About FLYEE  FLYEE is a US registered Trademark,dedicates to provide Amazon customers with excellent service and good quality products. All the products that we are selling are stylishly designed and produced with care to ensure an exact fit for the daily functionality of your device. And it's all sold at a reasonable price. It's the best choice for you.   FLYEE is committed to give customer an excellent shopping experience , if you have any questions, please do not hesitate to contact us., We will reply you in 24 hours. In every customer relationship, FLYEE strives to be a trusted partner and seek to achieve 100% in customer satisfaction.   Compatibility: Only for Samsung Galaxy S7   Description:  1.Designed Specifically for Samsung Galaxy S7 ( the 2016 version ) 2.High quality, made with Premium PU Leather. Thin Slim Design let you have more comfortable hand feeling, and the Wrist Lanyard let you easy to use it everywhere 3.Card slot is designed for you to put debit card, credit card or ID card while on the go 4.Kickstand function is convenient for movie-watching or video-chatting 5.Precision cutouts allow full function of all ports, buttons, cameras, speakers, and mics,slide action is not affected  Package: :1*Samsung Galaxy S7 Wallet Leaf Magnetic Snap Ultra Slim Lightweight PU Flip Cover with Wrist Strap",67.76,"achieve100,action,amazon,black,button,camera,card,care,case,chatting5,choice,comfortable,compatibility,convenient,cover,credit,customer,cutout,daily,debit,description,description1,design,device,easy,everywhere3,exact,excellent,experience,feeling,fit,flip,flyee,function,functionality,galaxy,go4,good,hand,high,hour,inch,kickstand,lanyard,leather,lightweight,magnetic,mic,movie,package,package1,partner,port,precision,premium,price,product,quality,question,reasonable,relationship,reply24,s7,samsung,satisfaction,service,shopping,slide,slim,slot,snap,speaker,strap,strap5,thin,trademark,ultra,version,version2,video,wallet,watching,wrist",https://images-na.ssl-images-amazon.com/images/I/51jfuY92uQL.jpg
B00PA2M10K,Cellphone Trendz HARD &amp; SOFT RUBBER HYBRID ROCKER HIGH IMPACT PROTECTIVE CASE COVER for Apple iPhone 6 Plus 5.5&quot; 6th Generation Case - USA American Flag Design Hard Case on Black Silicone,"A soft rubberized skin coating tightly grips to your phone while absorbing shocks and bumps. Exterior layer is a hardened plastic with a sleek, smooth finish. Reinforces vulnerable corners and adds additional side grips for better control of your phone Protect your phone from scratches to preserve your phone's look. Material: Silicone Rubber Skin/ Plastic Cover. Made with Grade A TPU (Thermoplastic Polyurethane) This dual layer hybrid Case provides the maximum protection against scratches and scuffs, enabling you to keep your device in new condition and well preserving its looks and features. This case is durable, long lasting, and also gives the device a soft and comfortable feel. All the openings for the dock connector, charger, side buttons, speaker, microphone and camera were precisely cut to allow full access to all the wireless device functions. It is user-friendly, and super easy to install. A case like this has all the combined beauty with functionality by utilizing high-quality materials and fine craftsmanship. This is truly the best investment for your device.",40.17,"6th,access,additional,american,amp,apple,beauty,black,bump,button,camera,case,cellphone,charger,comfortable,condition,connector,control,corner,cover,craftsmanship,design,device,dock,dual,durable,easy,exterior,fine,finish,flag,friendly,function,functionality,generation,good,grade,grip,hard,high,hybrid,impact,investment,iphone,iphone6,layer,look,material,maximum,microphone,new,opening,phone,plastic,plus5,polyurethane,protection,protective,quality,quot,reinforce,rocker,rubber,scratch,shock,silicone,skin,sleek,smooth,soft,speaker,thermoplastic,tpu,trendz,usa,user,vulnerable,well,wireless",https://images-na.ssl-images-amazon.com/images/I/61bXqLrZYSL.jpg
B00NMD91T8,Nancy's Shop IPhone 6 Waterproof Case - Premium [IP68]Waterproof Dirtproof Snowproof Shockproof Durable Protection Case Cover with Strap For Apple iPhone 6 (4.7inch) - (1- Yellow),,84.2,"7inch,apple,case,dirtproof,durable,ip68,iphone,iphone6,nancy,premium,protection,shockproof,shop,snowproof,strap,waterproof,yellow",https://images-na.ssl-images-amazon.com/images/I/51wwkRAY1JL.jpg
B009GXACVY,INSTEN Foldable Multimedia Speaker for Apple iPhone 5 - Retail Packaging - Black,"This amplified portable speaker combines delicious style with refined sound. Cute and fresh, they will fill your space with the sound of music. Unique foldable design enhances portability and easy storage features. Delivers high quality audio from aluminum speakers. Specifications: Speakers: 50mm, 4 Ohms. Signal cable: 22cm with 3. 5mm plug. Output: 1W x 2. Frequency response: 150Hz-18kHz. Dimensions (folded): approx. 4. 40"" x 2. 40"" x 2. 40"" inches (11. 18 x 6. 10 x 6. 10 cm). Weight: 0. 4 lbs. Color: Black. Brand: INSTEN. Power Supply. USB Power Cable. Batteries (4 x AAA). AC 6V Power Adapter. Note: AC 6V Power adapter and Batteries are not included. Compatible With Apple: iPhone 5",55.54,"150hz,18khz,1w,22cm,50mm,5mm,6v,aaa,adapter,aluminum,apple,approx,approx4,audio,batteries4,battery,black,brand,cable,color,compatible,cute,delicious,design,dimension,easy,enhance,feature,foldable,frequency,fresh,high,inch,inches11,insten,iphone,iphone5,lbs,multimedia,music,note,ohm,output,packaging,plug,portability,portable,power,quality,refined,response,retail,signal,sound,space,speaker,storage,style,supply,unique,usb,weight,weight0,x2,x6",https://images-na.ssl-images-amazon.com/images/I/51J3Q8o3%2B7L.jpg
B00ZWBJKQW,"Samsung Galaxy S6 Edge / G925 Case, INNOVAA Anti-Slip Shockproof Soft Silicone Dual-Layer Durable Armor Case W/ Free Screen Protector &amp; Touch Screen Stylus Pen - Pink Camo",,93.19,"amp,anti,armor,camo,case,dual,durable,edge,free,g925,galaxy,layer,pen,pink,protector,s6,samsung,screen,shockproof,silicone,slip,soft,stylus,touch",https://images-na.ssl-images-amazon.com/images/I/51Uz11hKC8L.jpg
B00T8LZNKE,LG Tribute LS660 / LG Optimus F60 Wallet Case by iViva Luxury Magnetic Wallet PU Leather Credit Card Holder Flip Case Cover + A Retractable Stylus Pen w/ 3.5mm Anti Dust Plug (Zebra),"***This case only fit LG Tribute LS660 / LG Optimus F60 ***This combo package comes with a random pick color of retractable length ultra sensitive stylus pen with string attached to a 3.5mm anti-dust plug exclusively by iviva only***This wallet case made by high quality (Thermoplastic polyurethanes) TPU that hold your phone device like a glove and Polyurethane (PU) leather material that gives you a stylish and sleek look. It against unwanted bumps, accidental drops, scratched, bruises or stain. Also, there are slots for multiple credit cards and cash, creating an all in one wallet and digital device protective case and the front cover also folds into a self supporting stand. It is easy snap on/off installation and with precision cut out for your buttons, ports, camera and flash.",80.57,"5mm,accidental,anti,attached3,bruise,bump,button,camera,card,case,cash,color,combo,cover,credit,device,digital,drop,dust,easy,f60,fit,flip,glove,high,holder,installation,iviva,leather,length,ls660,luxury,magnetic,material,multiple,optimus,package,pen,phone,pick,plug,polyurethane,port,precision,protective,quality,random,retractable,self,sensitive,sleek,slot,snap,stain,stand,string,stylish,stylus,thermoplastic,tpu,tribute,ultra,unwanted,w3,wallet,zebra",https://images-na.ssl-images-amazon.com/images/I/51685HAYaNL.jpg
B00PQLVS9U,Apexel APL-FE235 235 Degree Super Fisheye Selfie Lens with Universal Clip for iPhone 7 6/6S Plus Samsung Galaxy S7/Edge S6/Ege Note 5/4 Huawei Sony and Most Android Smartphone and Tablet,"""It's hard to believe you were once inseparable from your fancy bag of camera equipment. Now you take more photos with your phone than your 5D Mark III. Sadly, its lens is far from L Series. Everyone has a smartphone or a camera phone, but not everyone has a great lens.&nbsp; You're in luck. Our iPhone and Android lens series is like a set of pro-lenses for your phone! Each lens is crafted out of solid aluminum and outfitted with thick, high-clarity glass. They've been factory tested by hand and inspected to ensure the utmost optical perfection. Take them in our handy felted wool storage pouch and those lenses will be safe and sound tucked next to your bigger, intimidating dSLR lenses ... or your lip gloss You can pick up your favorite lens on its own, or start a real lens collection from apexel lens or evileye lens. Feature: Specifications (235&deg; Fish Eye Lens): Compatible with: &nbsp; FAQ A: Yes! Our lenses are compatible with all iPhones, iPods, iPads, Androids ... basically any device that has a lens on it. A: No it doesn't get loose, and I also can say that little black nub on the end that provides the friction to hold it in place on the phone can not come out .Dont be worry A: You totally can! As long as the case has a big enough opening around the camera. If the opening is very small, it still may work, but maybe there are more black shadows. Thicker cases may cause slight light leaks. So i suggest you'd better take off the case when you use the lens, that's worthwhile to get better photos. A: Yes, it works fine with the front facing camera as a selfie lens A: Fisheye lenses are actually ultra-wide angle lenses. With it, your phone lens will capture rounded images instead of square ones. So it must has distortion, that is the special effect for this lens A: Yes, this lens provide a real deal hemispherical views that make everyone look like they're living in a bubble. Like rolling a panoramic shot into a snowball! so all the photos taken by 235 degree fisheye lens have the black edges in 4 corners. A: If it is not clear, firstly please check your phone camera , if it align with lens (this is very important), and then focusing in your phone. Meanwhile, it is related with phone's pixel. Apexel lens cannot increase the pixel of your phone; it can only make the photo special, just increase view-angle coverage Box contains",80.45,"5d,6s,aluminum,android,angle,apexel,apl,bag,big,black,box,bubble,camera,case,clarity,clear,clip,collection,compatible,corner,coverage,deal,deg,degree,device,distortion,dslr,edge,edges4,effect,ege,end,equipment,evileye,eye,factory,fancy,faq,favorite,fe235,feature,fish,fisheye,friction,galaxy,glass,great,hand,handy,hard,hemispherical,high,huawei,iii,image,important,inseparable,iphone,iphone7,ipod,leak,lens,lense,light,lip,little,loose,luck,mark,nbsp,note,note5,nub,one,opening,optical,panoramic,perfection,phone,photo,pixel,place,pouch,pro,real,rounded,s6,s7,safe,samsung,selfie,series,set,shadow,slight,small,smartphone,snowball,solid,sony,sound,special,specification,specifications235,square,storage,super,taken235,thick,ultra,universal,utmost,view,well,wide,wool,worthwhile",https://images-na.ssl-images-amazon.com/images/I/41X2DZ6hIfL.jpg
B00T04VI5I,"Onelee Customized White Frosted Samsung Galaxy S5 Case, Kingdom Hearts Samsung S5 case, Only fit Samsung Galaxy S5","Onelee is a personalized phone case manufacturer with first grade technique and skillfull designers. We are customer orientated to provide best fashion experience for everyone. Introduction: Onelee's phone case is durable and slim to protect your phone. Excellent to release heat produced by your phone. We have strict standard to produce each phone case to ensure easy access to buttons, earpiece plug and camera. Easy to put on and take off. Technique: Mirror Technique Material: Teijin PC Mirror + 3M sticker---Environmental and safe Image: Seiko ink printing technique--High quality and colorful Warranty: No scratch even use hard stuff. Waterproof, 24 hours sink in water, image will not fade. Image will maintain colorful even after long time use.",78.31,"3m,access,button,camera,case,colorful,customer,designer,durable,earpiece,easy,environmental,excellent,experience,fashion,fit,frosted,galaxy,good,grade,hard,heat,high,hour,image,ink,introduction,kingdom,long,manufacturer,material,mirror,onelee,personalized,phone,plug,printing,quality,s5,safe,samsung,scratch,seiko,sink,skillfull,slim,standard,sticker,strict,stuff,technique,teijin,time,use,warranty,water,waterproof,waterproof24,white",https://images-na.ssl-images-amazon.com/images/I/51gLXD644vL.jpg
B00HAMPCJU,GOOSPERY - Focus Bumper Series for Samsung Galaxy Note 2 - (Purple) - FBn2PU,"GOOSPERY is the largest demanded line of Smartphone cases in South Korea and other countries. Cover up in style with the trendiest cases! GOOSPERY Focus Bumper Series: The Goospery Focus Bumper is a high quality protective case that comes in a variety of appealing colors. The focus of the Focus Bumper is to save your phone from those accidental bumps and falls. Add some color to your life and style while keeping your phone well protected. Full Accessibility: Precisely measured and designed to make sure all of your Smartphone""s functions are available. (Camera, Earphone, Power, Charging, etc.) Photo Colors: We try our best to match the color correctly however due to camera lighting/ photo editing/ monitor settings; there may be subtle differences Watch out for Counterfeit Products Please be sure to check for the GOOSPERY hologram on your package to check authentication. Any product without the GOOSPERY hologram is not held to the same quality and standard here at GOOSPERY US.",22.93,"accessibility,accidental,authentication,available,bump,bumper,camera,case,color,counterfeit,country,difference,earphone,editing,fall,fbn2pu,focus,function,galaxy,good,goospery,high,hologram,korea,large,life,lighting,line,monitor,note,note2,package,phone,photo,power,product,protective,purple,quality,samsung,series,setting,smartphone,south,standard,style,subtle,sure,trendy,variety",https://images-na.ssl-images-amazon.com/images/I/41j9ESCtj9L.jpg
B00HUOIO2A,Aenmil(TM) 3D Bling Rhinestone Handmade Design Diamond PU Leather Wallet Case Cover for iPhone 4 /4s /4G/ 4GS and Free Gift Pink Touch Pen (Flower),Aenmil(TM) 3D Bling Rhinestone Handmade Design Diamond PU Leather Wallet Case Cover for iPhone 4 /4s /4G/ 4GS and Free Gift Pink Touch Pen (Flower),19.24,"3d,4g,4gs,4s,aenmil,bling,case,design,diamond,flower,free,gift,handmade,iphone,iphone4,leather,pen,pink,rhinestone,touch,wallet",https://images-na.ssl-images-amazon.com/images/I/41HUqy5tF3L.jpg
B00JMVYC7K,Samsung Galaxy Ace Style phone Leather case Fits With Hard /Skin Jel Hybrid Cover case,"THE LEATHER CASE IS FOR  Samsung  GALAXY ACE Fits With Hybrid Hard Cover Case DESCRIPTION: A BLACK LEATHER CASE WITH BELT CLIP,.   MEGNATIC   closer",32.06,"ace,belt,black,case,clip,cover,description,galaxy,hard,hybrid,jel,leather,megnatic,phone,samsung,skin,style",https://images-na.ssl-images-amazon.com/images/I/41Tm-tPJuxL.jpg
B00GM3O62C,Samsung Galaxy S4 Snowman in Red Case,"Exclusive design, classic phone case",34.97,"case,classic,design,exclusive,galaxy,phone,red,s4,samsung,snowman",https://images-na.ssl-images-amazon.com/images/I/41pvOWTh%2B7L.jpg
